,EffectiveLength,Length,Name,NumReads,TPM,Unnamed: 0,count,deviation,mean,std
83218,3668.991,3868,ENST00000417689,1289.2351800000001,10.813806,,1699,10.580729562655463,1287.7694396279499,38.86599292958802
64513,2873.991,3073,ENST00000557235,2313.0,24.767564,,2851,10.57778381297221,2308.0,51.334004324618974
74874,248.00900000000001,447,ENST00000581770,1158.385931,143.740479,,1564,10.575565962167541,1160.6417871119004,38.14057936294393
13666,2155.991,2355,ENST00000301964,1222.262168,17.446588000000002,,1709,10.566981867800681,1220.6550759754498,46.21422939246417
7777,867.9910000000001,1067,ENST00000537474,1235.09952,43.790501,,1576,10.565394499327823,1237.06593346595,32.079641375966915
38371,2320.991,2520,ENST00000375650,1387.1262550000001,18.392282,,1884,10.563387457139205,1390.5576718612997,46.71250866645151
49251,850.9910000000001,1050,ENST00000218230,195.0,7.051846,,342,10.562852833388083,193.79,14.03124727171466
54472,2014.991,2214,ENST00000360662,702.0,10.721538,,962,10.554811755059523,701.525,24.678317912694133
65869,2272.991,2472,ENST00000266744,1611.0,21.811770000000003,,2037,10.553819856654286,1612.025,40.267410830596
2086,5013.991,5213,ENST00000360864,1284.630748,7.884747999999999,,1674,10.553706715092828,1288.1627654573995,36.55940466782308
18228,1253.991,1453,ENST00000466939,3345.0,82.09086500000001,,3962,10.553009868775563,3347.965,58.18576952314029
82143,549.999,749,ENST00000565758,1324.990761,74.138489,,1811,10.54973915528696,1324.9196918386995,46.075102048158534
67240,4518.991,4718,ENST00000397333,647.0,4.406115,,915,10.548849714773324,646.64,25.43974056471489
49316,1535.991,1735,ENST00000156109,1166.0,23.361622,,1524,10.547215529001367,1162.63,34.26212340179752
27651,505.0,704,ENST00000425992,2699.305107,164.495288,,3444,10.545422521863975,2697.825340131949,70.75815675673465
86349,2071.991,2271,ENST00000254337,1043.087602,15.492660999999998,,1395,10.539848306820764,1042.9109325388445,33.40551564042003
4795,3959.991,4159,ENST00000396504,2091.9736629999998,16.257548999999997,,2626,10.538479072360255,2096.6334891169486,50.23177512127389
4915,688.998,888,ENST00000494035,947.35782,42.314477000000004,,1277,10.537688810487651,943.6545105920653,31.63364333516587
9872,596.998,796,ENST00000369307,3044.778546,156.955135,,3620,10.534420175279786,3042.684018738701,54.80282461260055
38290,2275.991,2475,ENST00000375911,1245.0,16.834177,,1600,10.53339585643578,1245.605,33.644895229440074
76727,2067.991,2267,ENST00000578648,1725.638435,25.679954000000002,,2160,10.531123767194636,1724.4447776093991,41.358855143967936
38554,412.00300000000004,611,ENST00000422832,2221.919877,165.966529,,2721,10.525195143908054,2224.5549434070995,47.167301869955466
49258,544.999,744,ENST00000443648,1230.887756,69.504901,,1600,10.524262641834135,1232.908735299,34.88047354897868
49737,2513.991,2713,ENST00000276079,3554.564328,43.51267,,4222,10.523212372763695,3541.71266361315,64.64635629207463
45886,3905.991,4105,ENST00000523944,5310.985592,41.844361,,6205,10.51584746584099,5320.568913995949,84.10459441114766
29165,1849.991,2049,ENST00000253496,579.0,9.631680000000001,,823,10.510227549606912,579.945,23.1255697227117
24486,1344.991,1544,ENST00000313597,1337.159768,30.595464,,1794,10.506716745435861,1333.96838141255,43.78452657794251
51516,2228.991,2428,ENST00000336615,720.0,9.940707000000002,,1018,10.506094656276874,721.3,28.240750698237466
65542,305.007,504,ENST00000552315,1636.639475,165.133792,,2083,10.505261085672219,1634.7179151809005,42.67215075982231
56712,1301.991,1501,ENST00000278715,1186.0,28.033016999999997,,1514,10.504706697180575,1181.485,31.653906157060618
84841,761.998,961,ENST00000587825,804.0,32.470965,,1098,10.496429299697787,804.915,27.9223526050367
38527,2505.991,2705,ENST00000452392,1460.803873,17.939299,,2173,10.49532942958676,1465.2167922470005,67.43792203012988
82004,847.9910000000001,1047,ENST00000563415,783.9673019999999,28.451154,,1075,10.49451578929125,783.4748306531004,27.77881087609358
71183,806.9910000000001,1006,ENST00000206451,5337.299111,203.538255,,6822,10.487186432641314,5329.993114764553,142.26951097117748
81613,5089.991,5289,ENST00000263026,2589.0,15.653378,,3145,10.482848533695643,2588.72,53.0657290536934
80379,1091.991,1291,ENST00000566709,760.0,21.418432,,1060,10.481699058427434,762.355,28.396636684649824
36324,3538.991,3738,ENST00000249373,688.0,5.982766000000001,,942,10.481158119011994,687.57,24.27498918640336
90856,1392.991,1592,ENST00000591578,896.2497380000001,19.800395,,1231,10.480636617512788,897.3018737655246,31.839490139070094
85744,395.004,594,ENST00000430370,1059.645998,82.55662199999999,,1397,10.479085441061766,1063.3117730894446,31.843258535044953
66771,541.999,741,ENST00000340175,918.0,52.123897,,1253,10.473353613705488,918.236972337555,31.963308030044193
15333,2389.991,2589,ENST00000420808,1064.105394,13.701920999999999,,1371,10.473161253843251,1065.2947043350403,29.189400244627908
4679,1634.991,1834,ENST00000407997,5441.892279,102.43011899999999,,6925,10.471978861514168,5461.73557829635,139.73141476453225
89879,1825.991,2025,ENST00000535102,670.0,11.291958000000001,,944,10.471738557157058,671.705,26.002845517365984
21395,542.999,742,ENST00000443962,1864.0,105.642716,,2328,10.470709211532526,1863.225,44.388110739250884
54024,1916.991,2116,ENST00000294168,493.0,7.914435000000001,,712,10.469252094903922,492.025,21.011529573070117
6343,1162.991,1362,ENST00000235835,1477.867769,39.106808,,2025,10.468841039648934,1472.6340326969002,52.762857436760065
38134,1535.991,1735,ENST00000259895,1432.0,28.691117,,1859,10.468485507755027,1435.19,40.4843661182931
43908,972.9910000000001,1172,ENST00000372642,431.461371,13.646657000000001,,647,10.465301960276614,429.90917581491027,20.74386625527924
5496,1090.991,1290,ENST00000291386,1879.4119219999998,53.014413,,2362,10.460903175448479,1877.786191011199,46.287954382872094
33492,1820.991,2020,ENST00000223129,4616.0,78.010147,,5355,10.456691926994994,4615.955,70.67674988990368
54610,1328.991,1528,ENST00000530188,1114.0,25.796232,,1473,10.455990558508438,1116.665,34.07950667189888
7376,3734.991,3934,ENST00000373021,2037.033681,16.784241,,2577,10.450769982418647,2036.9640400334988,51.674274802239914
85059,2959.991,3159,ENST00000262971,636.0,6.612410000000001,,889,10.449704098365608,634.135,24.38968583233494
62073,259.007,458,ENST00000540710,1325.0,157.433416,,1693,10.443961656335157,1322.08,35.51525869256762
24403,2038.991,2238,ENST00000295750,1073.0,16.194871,,1428,10.442829652965688,1074.355,33.86486342804293
44690,6214.991,6414,ENST00000276282,1483.0,7.343341000000001,,1871,10.437974919052845,1480.645,37.397579801372174
7530,1958.991,2158,ENST00000308733,2139.0,33.602488,,2635,10.43547170665622,2141.3225755626,47.30762904780913
3207,2488.991,2688,ENST00000355680,2045.950221,25.296754999999997,,2736,10.434062506126399,2031.8504541726993,67.4856553153536
65070,6416.991,6616,ENST00000435070,4258.904914,20.424882,,5002,10.433936487554334,4256.21462462475,71.47689429246836
74758,676.998,876,ENST00000575783,1225.434099,55.705165,,1673,10.428532097285839,1227.7023778889,42.6999330257606
53778,1567.991,1767,ENST00000539332,2610.467501,51.235129,,3176,10.424648054405775,2611.969037823601,54.10551600713487
64139,678.998,878,ENST00000394349,4574.6798420000005,207.340958,,5857,10.421474215263018,4585.62778132335,121.99542909338408
80113,711.998,911,ENST00000568988,168.0,7.261450999999999,,294,10.418618088655725,165.835,12.301535473265115
73276,389.005,588,ENST00000554080,373.787369,29.570783000000002,,567,10.417869952877957,374.0403207802999,18.52198962863753
54512,679.998,879,ENST00000531405,832.0,37.65378,,1120,10.416489963926399,832.685,27.582707898246692
77313,2483.991,2683,ENST00000393606,1969.547441,24.401104999999998,,3022,10.412726266126073,1981.4903397387004,99.92672751287147
76730,3916.991,4116,ENST00000264645,2617.991339,20.568787,,3228,10.412496326024453,2622.72599549575,58.129576765512
38595,790.998,990,ENST00000374662,916.0,35.637979,,1233,10.40718062945622,914.06,30.646148208216964
478,1187.991,1387,ENST00000377452,1950.0,50.51433,,2397,10.406387080210795,1953.58,42.61036962993866
82155,2112.991,2312,ENST00000380412,1545.6898720000002,22.512193,,2130,10.405124735237111,1547.54389036065,55.97781136316931
2930,2894.991,3094,ENST00000398341,1173.0,12.469351,,1501,10.397320086592952,1171.23,31.716826764353343
89410,4172.991,4372,ENST00000328771,647.0,4.771445,,898,10.39480589328459,644.465,24.390546836838244
66733,5024.991,5224,ENST00000377069,1525.972088,9.345539,,1990,10.392760328220604,1518.5641897583005,45.36194382945194
59028,11197.991000000002,11397,ENST00000604624,9376.0,25.767395,,10408,10.390023404315544,9367.405,100.15328738988052
25131,1357.991,1557,ENST00000404554,3030.942146,68.686894,,3609,10.38978421183928,3027.349934574051,55.98288218182164
75340,965.9910000000001,1165,ENST00000299736,843.0,26.856392,,1162,10.389277660767066,844.275,30.58201064351394
12996,490.001,689,ENST00000366721,829.4213,52.092059000000006,,1221,10.388648111118393,830.34001549247,37.60450641209305
56521,4206.991,4406,ENST00000324225,1582.776415,11.5782,,2042,10.379758004151054,1583.5821757418503,44.16459652284958
87665,1763.991,1963,ENST00000360798,663.7334599999999,11.579517,,932,10.378128258443448,664.2528632765548,25.799173998992664
63244,3824.991,4024,ENST00000327791,1523.068,12.254114,,1878,10.376406345668064,1523.1881810265497,34.19409448258326
1191,3538.991,3738,ENST00000361337,7349.0,63.906031000000006,,8284,10.374498907762632,7335.365,91.43911512585846
7307,650.998,850,ENST00000315732,1146.0,54.174866,,1493,10.369804786621865,1149.095,33.164076573907494
63755,509.0,708,ENST00000317943,1485.0,89.784543,,1863,10.368244022488401,1481.74,36.7718968779148
21051,962.9910000000001,1162,ENST00000258105,2106.0,67.302207,,2588,10.367709723723134,2101.23,46.9505814660479
6037,2339.991,2539,ENST00000376576,832.442518,10.947958999999999,,1332,10.366069893186758,831.1299815811648,48.31821737455571
4822,5040.991,5240,ENST00000361204,980.074668,5.983238,,1289,10.348404466112326,977.8244875270594,30.069902417511766
25607,1528.991,1728,ENST00000515390,8106.712901000001,163.167242,,9420,10.346639901316282,8105.432120969048,127.05263656307542
23926,11619.991000000002,11819,ENST00000233190,4034.949845,10.686250999999999,,4752,10.34173425261085,4035.8076591789986,69.25263435774258
88508,4576.991,4776,ENST00000545697,744.66769,5.006976,,1130,10.34126754399533,744.4980027165647,37.278021832756615
35636,1106.991,1306,ENST00000337619,1569.0262779999998,43.619358,,2018,10.337996629518923,1571.0119987495505,43.23739088617309
42922,3220.991,3420,ENST00000375344,3215.527732,30.722447,,3807,10.332883253385567,3211.71265290635,57.61096225476121
85765,1560.991,1760,ENST00000317726,704.0,13.879229999999998,,976,10.330177957533662,703.905,26.339817292456686
80426,2145.991,2345,ENST00000248114,923.6412619999999,13.245505,,1241,10.328516733291274,919.9784894552394,31.081085390512243
84777,1210.991,1410,ENST00000427685,811.0,20.609767,,1123,10.32639731532139,813.15,30.005624472755095
32250,7723.991,7923,ENST00000283131,7188.0,28.639097999999997,,8064,10.323687335532355,7180.145,85.61427436473427
3747,3218.991,3418,ENST00000413389,1461.0,13.967654999999999,,1850,10.320199193192854,1457.43,38.03899446620535
14962,1481.991,1681,ENST00000395462,649.0,13.476969,,898,10.317969395680242,649.275,24.10600288309947
74389,1663.991,1863,ENST00000551178,1398.0,25.855283,,1787,10.3151464574007,1393.715,38.12694290131324
9817,873.9910000000001,1073,ENST00000538264,483.59759,17.028263,,700,10.311088694926541,482.0777372588553,21.13474815209096
35660,493.001,692,ENST00000435848,1148.074866,71.66642,,1492,10.306444584042596,1152.3738872790002,32.95279084378339
53109,1279.991,1479,ENST00000241041,845.051111,20.31745,,1173,10.301910936905939,843.6611238832503,31.96871707916967
87670,351.005,550,ENST00000596380,1127.0,98.810547,,1467,10.29671981195088,1126.85,33.03479226512557
53973,3085.991,3285,ENST00000330574,1354.299046,13.505572,,1743,10.295784238087421,1348.7513538295998,38.292240498975055
55006,1641.991,1841,ENST00000301838,996.0,18.667307,,1316,10.2911276369269,996.91,31.006320323443735
70882,1550.991,1750,ENST00000358043,2713.8046649999997,53.847112,,3389,10.286717114589802,2703.8498552508,66.60532579217538
82295,3395.991,3595,ENST00000287497,958.7360140000001,8.688115,,1244,10.2815613083409,956.9443859995149,27.919457501810715
40611,15591.991000000002,15791,ENST00000367941,7457.440473999999,14.7191,,8383,10.280822393216651,7461.190086291745,89.66305208389468
71285,1888.991,2088,ENST00000216840,1098.617956,17.898222,,1474,10.279883355619678,1098.4559922142,36.53193278506436
89485,2686.991,2886,ENST00000536218,1426.087329,16.333264,,1869,10.274243750771605,1427.02004157455,43.018247293603174
15209,953.9910000000001,1153,ENST00000528157,1708.0,55.098117,,2149,10.274158075921276,1709.985,42.7300219400833
27614,3968.991,4168,ENST00000378706,3377.0,26.184483,,3991,10.273335981702571,3371.835,60.26912787655053
25179,2444.991,2644,ENST00000391984,666.0,8.382817999999999,,924,10.26996202096156,665.1507808927203,25.204496236593105
27970,3051.991,3251,ENST00000434752,397.0,4.0031360000000005,,612,10.26768199969365,395.965,21.040289327858588
17973,1990.991,2190,ENST00000295830,9207.911513,142.326224,,10312,10.2619995588584,9205.495611394903,107.82541767407662
3656,4508.991,4708,ENST00000359540,1360.672961,9.286829,,1818,10.261413169417658,1366.812954122401,43.96928945637653
5123,5150.991,5350,ENST00000330817,1503.195828,8.980858,,1894,10.256419792516523,1501.4056797176006,38.27791063786715
51992,974.9910000000001,1174,ENST00000303927,406.0,12.814999,,595,10.247250721137757,404.665,18.57425032134541
6036,2615.991,2815,ENST00000376572,1875.557482,22.06415,,2521,10.245878126969593,1879.7950184189997,62.58174981539122
75938,2721.991,2921,ENST00000262395,2205.346735,24.933501,,2777,10.242055674813459,2208.1219749641486,55.54334433416487
84574,337.005,536,ENST00000576984,1255.123829,114.61533999999999,,1671,10.237198006495518,1256.07435846115,40.53117281462945
2149,1182.991,1382,ENST00000400564,2927.0,76.143778,,3463,10.232954017817201,2926.585,52.42034695612001
34431,1548.991,1748,ENST00000438033,817.083073,16.233435,,1145,10.232672935425606,818.9764343416153,31.86103647754519
66802,1116.991,1316,ENST00000267169,2512.371959,69.21933299999999,,2953,10.228550377368823,2510.8155203075994,43.23041519849731
64097,553.999,753,ENST00000550520,2723.207124,151.274082,,3450,10.226494669493077,2727.29534210435,70.66983177056449
45680,2364.991,2564,ENST00000520973,3238.845537,42.145753000000006,,3813,10.223351260549412,3234.2715552407003,56.60848678774619
76545,311.007,510,ENST00000579088,1653.818223,163.648019,,2176,10.220963324737216,1656.6652075435495,50.810748063202034
85322,955.9910000000001,1155,ENST00000245816,1043.473998,33.59085,,1531,10.22056051286205,1043.4006390901998,47.707692772444474
57537,9033.991,9233,ENST00000379261,5818.190984000001,19.819895000000002,,6698,10.220361848878342,5811.2592857373975,86.76216433177657
838,1004.9910000000001,1204,ENST00000448364,1156.391038,35.410796999999995,,1571,10.220192771099287,1161.1869541727,40.09836751672349
36228,347.005,546,ENST00000415666,1077.7003029999998,95.577344,,1418,10.219374037471349,1073.0627574709395,33.75326524543286
79105,352.005,551,ENST00000587560,1257.548505,109.94325800000001,,1726,10.217448936394414,1257.9304265462497,45.81080623623113
72754,1279.991,1479,ENST00000334212,2318.0,55.731359999999995,,2862,10.217431641322015,2318.82,53.162087995111726
8651,1938.991,2138,ENST00000436586,4498.0,71.389896,,5179,10.215324087755425,4498.56,66.6097320216798
44451,3001.991,3201,ENST00000360271,1407.657944,14.430481,,1852,10.21308401897802,1410.2730753248493,43.25108104998753
8791,6171.991,6371,ENST00000370558,5188.052492,25.868551999999998,,5953,10.208462637320526,5177.2039920246,75.99538104192229
12949,2302.991,2502,ENST00000438896,886.0,11.839533,,1207,10.204684158587117,890.51,31.014188688405174
29181,2872.991,3072,ENST00000292385,945.059596,10.123204,,1425,10.20304770939292,948.5273531741904,46.699051145979574
1435,1772.991,1972,ENST00000372459,1306.360885,22.675127,,1700,10.198262135155177,1306.9232778046996,38.54350054802933
82193,1366.991,1566,ENST00000424889,1220.3686810000002,27.473786999999998,,1599,10.188152916057282,1221.0220022968997,37.099757023412856
